delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,delivery_duration_minutes,promised_window_hours,promised_window_minutes,is_delayed,is_failed,customer_id,service_type,order_created_at,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,age,home_zone,customer_type,signup_date,loyalty_score,app_engagement_score,preferred_channel,account_status,base_zone,employment_type,years_experience,training_score,driver_rating,shift_preference,active_flag,vehicle_type,assigned_zone,commission_date,battery_health_pct,odometer_km,maintenance_status,telematics_version,high_risk_vehicle,hub_name,zone,hub_type,capacity_score
DL00593,O01174,D110,V058,H03,2024-11-21 09:11:00,2024-11-21 16:20:12.976159,ontime,10.76,3,0,5.0,11.92,429.2162693166667,6,360,1,0,C0605,passenger,2024-11-21 08:23:00,riverside,airport,critical,104.71,web,0,21,airport,consumer,2024-08-25 20:02:00,54.9,63.8,app,active,riverside,contract,7,40.6,4.1,morning,1,hybrid,central,2024-07-11 13:11:00,74.1,15138,active,v2.0,0,East Dock,east,warehouse,74
DL00594,O00267,D045,V064,H05,2024-01-16 23:13:00,2024-01-17 04:42:18.432187,ontime,32.25,0,0,4.02,20.99,329.30720311666664,6,360,0,0,C0256,parcel,2024-01-16 20:20:00,airport,north,low,98.71,app,0,58,ctr,sme,2025-11-06 16:04:00,45.7,46.7,phone,active,north,fulltime,2,59.6,4.12,flexible,1,cargovan,west,2025-12-28 22:35:00,67.3,219116,inrepair,v2.2,1,Central Core,central,control,88
DL00595,O01243,D139,V021,H01,2025-09-10 11:13:00,2025-09-10 20:20:03.690027,ontime,9.13,2,0,4.84,13.68,547.0615004499999,12,720,0,0,C0428,retail,2025-09-10 08:14:00,east,central,medium,113.08,web,1,66,riverside,sme,2024-06-12 07:26:00,52.9,60.7,app,active,south,fulltime,10,71.4,4.99,evening,1,diesel,central,2025-06-22 17:38:00,83.0,71294,active,v2.2,0,North Exchange,north,dispatch,82
DL00598,O00753,D056,V032,H02,2025-01-18 05:04:00,2025-01-18 06:33:32.191118,ontime,40.68,1,0,4.66,18.96,89.53651863333333,2,120,0,0,C0369,parcel,2025-01-18 02:40:00,airport,riverside,high,176.31,web,0,42,west,consumer,2025-03-06 02:16:00,47.6,40.7,app,active,west,fulltime,12,74.6,4.45,evening,1,cargovan,north,2024-01-11 00:03:00,74.1,102207,active,v1.9,0,South Link,south,dispatch,78
DL00599,O01150,D133,V112,H01,2025-02-20 06:18:00,2025-02-20 07:36:40.669805,ontime,7.34,0,0,5.0,4.99,78.67783008333335,1,60,1,0,C0270,passenger,2025-02-20 05:15:00,north,west,low,144.76,phone,0,64,central,sme,2024-10-02 21:06:00,14.5,56.9,phone,suspended,south,contract,12,88.2,3.99,flexible,1,ev,south,2024-06-08 07:45:00,94.1,19121,inrepair,v2.1,1,North Exchange,north,dispatch,82
DL00600,O01099,D039,V114,H07,2024-04-05 23:46:00,2024-04-06 23:09:46.318144,ontime,10.4,1,0,3.91,11.24,1403.7719690666668,24,1440,0,0,C0302,retail,2024-04-05 21:30:00,east,ctr,critical,35.33,app,0,35,west,consumer,2024-02-22 21:18:00,60.0,83.8,app,active,airport,contract,7,86.1,4.06,evening,1,hybrid,north,2024-10-03 17:53:00,90.0,84649,active,v2.2,0,Riverside Hub,riverside,warehouse,66
DL00602,O00318,D157,V009,H03,2024-08-17 01:09:00,2024-08-17 11:45:54.685050,delayed,7.02,1,1,2.86,11.51,636.9114175,6,360,1,0,C0009,retail,2024-08-17 00:16:00,riverside,south,low,84.27,web,1,34,south,consumer,2025-08-02 03:14:00,62.6,40.8,app,active,south,fulltime,13,74.1,4.42,evening,1,cargovan,south,2025-05-01 08:50:00,68.8,156687,active,v2.1,1,East Dock,east,warehouse,74
DL00604,O00294,D064,V111,H07,2025-01-05 17:44:00,2025-01-05 19:37:29.599098,ontime,20.21,1,0,4.67,17.56,113.4933183,1,60,1,0,C0486,parcel,2025-01-05 16:33:00,airport,airport,low,82.04,app,0,50,west,enterprise,2025-01-08 14:49:00,52.5,76.4,app,active,south,parttime,14,88.9,4.18,morning,1,ev,west,2025-11-11 00:21:00,66.3,208147,active,v2.1,1,Riverside Hub,riverside,warehouse,66
DL00605,O00200,D093,V052,H02,2024-01-26 11:06:00,2024-01-26 15:50:01.016683,ontime,17.8,0,0,4.59,9.58,284.01694471666667,4,240,1,0,C0060,passenger,2024-01-26 10:09:00,ctr,riverside,high,94.52,,0,52,central,consumer,2024-10-15 00:09:00,85.2,83.5,app,active,south,parttime,12,75.2,4.43,flexible,1,hybrid,riverside,2024-11-14 16:11:00,95.4,182486,active,v1.9,0,South Link,south,dispatch,78
DL00606,O00012,D075,V112,H04,2024-01-16 13:32:00,2024-01-16 23:32:34.302064,ontime,13.39,0,0,4.12,13.11,600.5717010666667,12,720,0,0,C0567,business,2024-01-16 12:45:00,east,airport,medium,135.67,app,0,74,east,consumer,2024-02-18 04:31:00,79.7,64.9,app,active,airport,fulltime,13,99.0,3.62,evening,1,ev,south,2024-06-08 07:45:00,94.1,19121,inrepair,v2.1,1,West Gate,west,dispatch,69
DL00608,O00357,D143,V042,H01,2024-12-28 16:27:00,2024-12-28 16:28:21.233113,ontime,9.33,2,0,4.24,8.18,1.3538852166666666,2,120,0,0,C0608,retail,2024-12-28 15:58:00,central,south,medium,171.28,phone,0,46,west,sme,2024-02-23 08:40:00,56.0,63.9,phone,active,central,fulltime,6,68.5,4.14,night,1,ev,east,2025-06-21 07:06:00,80.5,215870,inrepair,v1.9,1,North Exchange,north,dispatch,82
DL00609,O00934,D062,V053,H01,2024-06-29 06:33:00,2024-06-29 22:14:24.213135,failed,17.27,3,0,2.25,9.71,941.40355225,4,240,1,1,C0437,business,2024-06-29 04:23:00,north,east,medium,80.26,app,0,51,airport,consumer,2025-04-16 19:57:00,50.7,49.3,app,active,south,fulltime,10,62.4,4.48,flexible,1,cargovan,west,2024-04-23 20:57:00,73.7,122638,scheduled,v2.0,0,North Exchange,north,dispatch,82
DL00610,O00259,D055,V050,H05,2025-09-09 11:34:00,2025-09-10 11:09:42.800177,ontime,20.47,2,0,5.0,11.93,1415.7133362833333,24,1440,0,0,C0122,retail,2025-09-09 09:55:00,south,east,high,172.55,app,1,40,central,consumer,2025-11-04 11:09:00,74.2,49.8,web,active,central,fulltime,15,90.5,5.0,flexible,1,ev,riverside,2024-04-04 05:23:00,96.5,114188,active,v2.1,0,Central Core,central,control,88
DL00611,O00243,D117,V020,H05,2024-03-08 05:50:00,2024-03-08 09:35:20.717227,ontime,12.23,1,0,3.99,12.18,225.34528711666664,6,360,0,0,C0153,passenger,2024-03-08 04:19:00,south,west,low,64.73,phone,0,49,ctr,sme,2024-09-10 22:33:00,38.4,51.1,app,active,north,fulltime,1,71.1,3.93,flexible,1,hybrid,riverside,2024-10-26 11:25:00,82.3,187051,scheduled,v2.1,0,Central Core,central,control,88
DL00612,O00327,D166,V022,H07,2024-12-05 03:28:00,2024-12-05 03:46:56.748222,ontime,8.47,1,0,4.42,13.57,18.9458037,4,240,0,0,C0435,retail,2024-12-05 00:31:00,north,north,low,90.61,api,0,27,east,consumer,2025-12-27 14:11:00,47.2,43.9,app,active,west,parttime,7,74.6,4.07,night,1,hybrid,south,2025-01-28 20:20:00,89.6,44499,scheduled,v2.1,0,Riverside Hub,riverside,warehouse,66
DL00614,O00179,D087,V104,H03,2024-07-25 18:39:00,2024-07-26 05:26:49.966486,ontime,12.03,4,0,3.86,10.54,647.8327747666666,12,720,0,0,C0343,parcel,2024-07-25 18:07:00,central,riverside,medium,52.96,web,1,75,central,consumer,2025-04-29 18:31:00,58.3,71.3,web,active,north,contract,13,73.3,4.43,night,1,ev,east,2025-06-30 12:21:00,73.9,91441,active,v2.1,0,East Dock,east,warehouse,74
DL00615,O00627,D074,V069,H08,2025-04-22 20:08:00,2025-04-23 12:23:08.535650,delayed,7.97,2,0,4.04,13.12,975.1422608333334,6,360,1,0,C0114,parcel,2025-04-22 19:02:00,central,central,medium,67.07,web,1,38,central,consumer,2024-07-01 13:50:00,72.2,45.8,app,active,central,fulltime,12,79.5,4.61,evening,1,hybrid,central,2025-07-20 18:17:00,71.4,187158,active,v2.1,0,Midtown Relay,central,charging,63
DL00616,O01068,D041,V081,H08,2025-04-10 22:22:00,2025-04-11 05:25:01.394964,delayed,13.75,0,0,2.32,14.94,423.0232494,2,120,1,0,C0089,passenger,2025-04-10 21:56:00,riverside,west,low,53.32,app,0,40,riverside,consumer,2024-01-28 16:19:00,62.7,20.7,app,active,east,parttime,3,88.2,3.67,morning,1,ev,west,2024-12-28 08:10:00,86.6,165481,active,v2.2,0,Midtown Relay,central,charging,63
DL00617,O01023,D030,V045,H04,2024-11-04 00:22:00,2024-11-04 03:37:02.503074,ontime,13.63,0,0,4.33,8.71,195.0417179,6,360,0,0,C0243,parcel,2024-11-03 21:41:00,riverside,ctr,medium,89.2,,0,31,riverside,consumer,2025-06-20 16:36:00,63.0,85.8,phone,suspended,central,fulltime,7,74.0,4.56,night,1,ev,east,2025-08-10 04:56:00,88.0,190688,active,v2.2,0,West Gate,west,dispatch,69
DL00618,O01159,D046,V024,H06,2024-07-26 02:15:00,2024-07-26 23:53:29.739470,ontime,14.66,2,0,4.62,9.48,1298.4956578333333,24,1440,0,0,C0069,passenger,2024-07-25 23:50:00,west,north,low,47.65,phone,1,20,airport,sme,2025-05-08 20:25:00,74.3,51.2,phone,dormant,south,fulltime,5,82.2,4.06,morning,1,ev,east,2025-05-26 12:28:00,74.9,56967,active,v2.1,0,Airport Hub,airport,dispatch,71
DL00619,O00589,D146,V070,H08,2024-05-23 06:26:00,2024-05-24 04:08:02.677492,failed,9.01,0,0,3.44,9.46,1302.0446248666667,6,360,1,1,C0344,parcel,2024-05-23 06:12:00,riverside,central,high,81.6,phone,0,56,central,consumer,2024-01-01 02:25:00,66.5,34.9,app,active,airport,contract,1,,4.36,morning,1,cargovan,north,2025-10-24 17:32:00,62.6,39859,inrepair,v2.0,1,Midtown Relay,central,charging,63
DL00620,O00642,D117,V098,H04,2024-06-28 03:31:00,2024-06-28 06:36:27.337495,ontime,11.79,0,0,5.0,14.82,185.45562491666666,4,240,0,0,C0329,retail,2024-06-28 03:15:00,riverside,airport,high,24.55,,0,38,riverside,consumer,2025-08-06 06:56:00,46.4,64.9,phone,active,north,fulltime,1,71.1,3.93,flexible,1,diesel,west,2025-12-29 15:01:00,69.7,73011,active,v2.1,1,West Gate,west,dispatch,69
DL00621,O00838,D044,V110,H07,2025-01-25 00:38:00,2025-01-25 03:06:47.098821,ontime,7.52,1,0,5.0,14.56,148.78498034999998,6,360,0,0,C0549,passenger,2025-01-25 00:04:00,ctr,central,low,48.73,web,0,54,airport,consumer,2025-06-27 01:40:00,42.2,72.5,app,active,airport,fulltime,11,79.4,4.05,night,1,ev,east,2025-03-22 01:17:00,85.1,63717,active,v2.1,0,Riverside Hub,riverside,warehouse,66
DL00622,O00939,D036,V097,H04,2025-01-24 02:51:00,2025-01-24 11:54:04.114992,ontime,12.19,1,0,5.0,10.0,543.0685832,12,720,0,0,C0085,medical,2025-01-24 00:14:00,south,south,critical,91.71,app,1,76,airport,consumer,2025-05-05 22:10:00,45.0,26.0,app,active,airport,parttime,9,79.3,4.69,morning,1,ev,ctr,2024-11-12 12:56:00,92.1,18680,active,v2.1,0,West Gate,west,dispatch,69
DL00623,O00751,D166,V120,H03,2024-06-26 03:25:00,2024-06-26 07:03:25.132007,ontime,9.76,2,0,3.82,11.28,218.41886678333333,4,240,0,0,C0282,business,2024-06-26 00:51:00,north,west,medium,152.61,phone,0,29,riverside,consumer,2024-04-02 04:47:00,71.4,75.6,web,active,west,parttime,7,74.6,4.07,night,1,ev,central,2025-05-02 16:13:00,73.6,192246,active,v2.0,0,East Dock,east,warehouse,74
DL00624,O00486,D110,V098,H02,2024-08-12 17:01:00,2024-08-12 18:38:04.590348,ontime,19.21,0,0,4.04,15.84,97.07650579999999,2,120,0,0,C0316,retail,2024-08-12 14:18:00,central,north,high,50.89,app,0,32,north,consumer,2025-10-30 08:25:00,66.7,59.5,app,active,riverside,contract,7,40.6,4.1,morning,1,diesel,west,2025-12-29 15:01:00,69.7,73011,active,v2.1,1,South Link,south,dispatch,78
DL00625,O00980,D098,V022,H04,2024-11-25 23:32:00,2024-11-26 15:30:09.084958,delayed,19.05,1,1,1.83,20.54,958.1514159666666,4,240,1,0,C0545,parcel,2024-11-25 23:02:00,west,riverside,medium,510.06,app,0,18,south,consumer,2024-07-05 12:10:00,66.9,72.4,app,active,south,contract,3,70.9,4.29,morning,1,hybrid,south,2025-01-28 20:20:00,89.6,44499,scheduled,v2.1,0,West Gate,west,dispatch,69
DL00626,O00088,D082,V085,H05,2024-06-14 11:04:00,2024-06-15 12:38:34.881047,ontime,18.51,1,0,4.57,17.13,1534.5813507833334,24,1440,1,0,C0157,medical,2024-06-14 10:28:00,riverside,east,low,101.67,app,0,50,central,consumer,2025-03-28 10:04:00,67.9,46.8,app,active,west,parttime,14,74.1,4.63,evening,1,cargovan,south,2025-09-30 12:01:00,87.3,145652,active,v2.1,0,Central Core,central,control,88
DL00627,O00695,D142,V108,H06,2024-03-19 10:09:00,2024-03-19 13:51:55.023221,ontime,10.41,0,0,4.25,17.46,222.91705368333334,6,360,0,0,C0006,passenger,2024-03-19 08:25:00,south,east,low,92.36,app,0,41,west,consumer,2024-03-29 13:26:00,39.9,43.3,web,active,airport,fulltime,12,98.7,4.23,night,1,diesel,airport,2025-01-31 06:29:00,54.6,141290,inrepair,v1.9,1,Airport Hub,airport,dispatch,71
DL00628,O00166,D115,V095,H03,2025-05-30 18:43:00,2025-05-31 00:40:46.569082,delayed,10.81,1,0,4.06,11.58,357.7761513666667,4,240,1,0,C0517,passenger,2025-05-30 17:32:00,east,south,medium,76.66,app,0,66,riverside,consumer,2025-01-11 14:32:00,38.5,65.7,app,active,south,fulltime,11,69.5,4.77,morning,1,cargovan,riverside,2025-11-24 12:43:00,79.0,104553,inrepair,v2.0,1,East Dock,east,warehouse,74
DL00629,O00987,D057,V031,H08,2024-05-23 08:59:00,2024-05-24 06:48:42.857665,ontime,14.0,1,0,3.96,7.1,1309.7142944166667,24,1440,0,0,C0612,retail,2024-05-23 06:19:00,west,ctr,high,115.17,app,0,53,central,consumer,2024-08-10 02:56:00,82.3,74.0,app,active,west,fulltime,6,75.0,4.25,morning,1,ev,east,2024-07-28 13:57:00,89.3,193526,active,v1.9,0,Midtown Relay,central,charging,63
DL00630,O00342,D153,V004,H08,2025-11-13 00:22:00,2025-11-13 04:27:35.276518,ontime,13.33,0,0,3.97,5.52,245.58794196666668,6,360,0,0,C0643,passenger,2025-11-12 22:25:00,north,south,low,187.9,web,0,33,north,consumer,2024-04-10 20:13:00,73.6,60.0,web,active,east,fulltime,8,82.3,3.83,evening,1,hybrid,riverside,2024-06-07 13:21:00,,36310,active,v2.2,0,Midtown Relay,central,charging,63
DL00631,O01083,D124,V090,H01,2025-05-05 10:46:00,2025-05-06 00:19:38.465562,delayed,13.35,1,0,2.82,10.41,813.6410927,12,720,1,0,C0156,retail,2025-05-05 08:21:00,east,south,low,29.43,phone,0,26,east,sme,2025-03-02 03:25:00,59.6,32.3,web,active,north,fulltime,4,70.6,3.78,night,1,hybrid,west,2024-08-16 01:10:00,93.8,98472,inrepair,v2.0,1,North Exchange,north,dispatch,82
DL00632,O00498,D076,V084,H07,2024-10-28 08:11:00,2024-10-28 19:29:17.658601,delayed,13.26,0,0,1.74,14.75,678.2943100166667,4,240,1,0,C0081,retail,2024-10-28 06:34:00,south,ctr,medium,68.95,web,0,42,south,consumer,2025-05-14 14:30:00,44.8,69.0,phone,active,east,fulltime,15,61.6,3.88,morning,1,cargovan,riverside,2024-12-23 06:28:00,47.6,53872,inrepair,v2.1,1,Riverside Hub,riverside,warehouse,66
DL00633,O00272,D127,V047,H05,2024-12-11 06:48:00,2024-12-12 05:20:32.062021,ontime,11.86,2,0,4.06,13.31,1352.5343670166667,24,1440,0,0,C0647,retail,2024-12-11 05:03:00,riverside,central,medium,55.63,app,0,42,east,consumer,2024-10-16 01:45:00,59.6,76.1,app,active,central,fulltime,10,61.5,4.19,morning,1,ev,ctr,2025-02-15 14:49:00,93.7,134347,scheduled,v2.2,0,Central Core,central,control,88
DL00634,O00245,D077,V032,H02,2025-08-08 19:33:00,2025-08-09 05:46:51.012604,delayed,11.96,1,0,2.3,9.41,613.8502100666667,4,240,1,0,C0096,parcel,2025-08-08 17:42:00,south,south,low,21.06,app,1,73,west,consumer,2024-07-18 07:52:00,31.8,58.2,unknown,active,south,fulltime,8,64.9,3.68,morning,1,cargovan,north,2024-01-11 00:03:00,74.1,102207,active,v1.9,0,South Link,south,dispatch,78
DL00635,O00516,D053,V062,H06,2024-06-08 22:52:00,2024-06-09 07:32:45.394984,failed,13.35,1,0,3.18,14.1,520.7565830666666,2,120,1,1,C0473,passenger,2024-06-08 20:18:00,south,east,medium,117.13,app,0,72,airport,consumer,2025-07-17 04:40:00,39.8,78.2,web,active,west,fulltime,5,83.3,3.8,morning,1,hybrid,north,2024-02-13 22:26:00,89.9,113343,active,v2.0,0,Airport Hub,airport,dispatch,71
DL00636,O00880,D054,V104,H04,2024-08-24 19:54:00,2024-08-25 19:15:28.926324,ontime,10.04,2,0,3.89,13.35,1401.4821054,24,1440,0,0,C0020,parcel,2024-08-24 17:56:00,south,north,low,51.19,app,1,67,north,sme,2025-07-14 22:04:00,55.5,60.8,app,active,west,fulltime,3,80.1,4.32,morning,1,ev,east,2025-06-30 12:21:00,73.9,91441,active,v2.1,0,West Gate,west,dispatch,69
DL00637,O01069,D011,V046,H08,2025-08-25 03:45:00,2025-08-25 12:09:57.353857,ontime,7.12,0,0,3.8,8.9,504.9558976166666,12,720,0,0,C0219,passenger,2025-08-25 01:12:00,central,north,high,18.2,app,1,29,ctr,consumer,2025-12-10 09:02:00,74.6,85.7,web,active,east,fulltime,3,89.4,3.85,night,1,ev,north,2024-07-11 13:31:00,95.8,101425,active,v1.9,0,Midtown Relay,central,charging,63
DL00638,O00749,D091,V045,H05,2025-08-14 20:13:00,2025-08-15 07:31:38.980161,delayed,14.19,0,0,4.22,10.35,678.64966935,6,360,1,0,C0196,retail,2025-08-14 17:45:00,east,riverside,low,47.61,app,0,72,west,enterprise,2024-07-25 09:40:00,52.0,51.1,web,active,riverside,fulltime,12,68.0,4.46,night,1,ev,east,2025-08-10 04:56:00,88.0,190688,active,v2.2,0,Central Core,central,control,88
DL00639,O00090,D053,V073,H07,2024-10-23 06:26:00,2024-10-23 09:29:56.105722,ontime,9.72,0,0,4.45,16.68,183.93509536666667,4,240,0,0,C0490,business,2024-10-23 05:35:00,riverside,south,medium,86.48,app,0,78,central,consumer,2025-08-09 19:59:00,44.0,48.3,web,active,west,fulltime,5,83.3,3.8,morning,1,hybrid,airport,2024-05-28 05:33:00,,191353,active,v2.1,0,Riverside Hub,riverside,warehouse,66
DL00640,O00840,D119,V093,H08,2024-03-28 19:02:00,2024-03-28 22:58:27.534852,ontime,11.78,2,0,5.0,10.44,236.4589142,6,360,0,0,C0358,passenger,2024-03-28 16:35:00,south,east,medium,142.01,web,0,22,south,consumer,2024-11-03 16:37:00,38.7,69.7,web,active,south,fulltime,5,56.0,3.55,flexible,1,cargovan,central,2025-03-04 19:16:00,69.2,119136,scheduled,v2.0,1,Midtown Relay,central,charging,63
DL00641,O00955,D092,V010,H01,2025-01-04 17:23:00,2025-01-05 10:38:24.537371,failed,10.48,0,0,2.54,13.58,1035.4089561833332,4,240,1,1,C0163,passenger,2025-01-04 14:30:00,central,west,low,50.43,,0,55,riverside,sme,2024-09-16 04:29:00,56.2,58.2,app,active,east,fulltime,15,88.2,4.24,evening,1,cargovan,north,2025-10-07 22:40:00,50.7,129032,inrepair,v2.1,1,North Exchange,north,dispatch,82
DL00642,O00212,D153,V024,H07,2025-01-04 23:50:00,2025-01-05 03:23:43.873352,ontime,20.42,1,0,4.48,14.05,213.73122253333335,4,240,0,0,C0121,parcel,2025-01-04 23:29:00,east,ctr,high,128.36,api,0,25,south,consumer,2025-09-18 19:30:00,90.9,59.0,phone,active,east,fulltime,8,82.3,3.83,evening,1,ev,east,2025-05-26 12:28:00,74.9,56967,active,v2.1,0,Riverside Hub,riverside,warehouse,66
DL00643,O00926,D114,V047,H02,2024-07-03 02:35:00,2024-07-03 14:53:51.446255,ontime,13.71,2,0,4.5,15.88,738.8574375833334,12,720,1,0,C0322,parcel,2024-07-03 01:09:00,east,east,low,50.92,phone,0,77,ctr,consumer,2025-05-24 17:14:00,79.2,60.9,app,active,ctr,fulltime,2,57.4,4.07,evening,1,ev,ctr,2025-02-15 14:49:00,93.7,134347,scheduled,v2.2,0,South Link,south,dispatch,78
DL00644,O00585,D097,V119,H01,2025-02-25 14:04:00,2025-02-26 01:40:11.748100,failed,6.36,0,0,3.11,13.31,696.1958016666666,1,60,1,1,C0160,medical,2025-02-25 13:02:00,south,riverside,medium,215.96,web,1,57,south,consumer,2024-11-06 03:57:00,62.8,80.2,phone,suspended,west,fulltime,2,79.1,4.48,flexible,1,ev,riverside,2025-08-17 06:19:00,67.6,215407,inrepair,v2.1,1,North Exchange,north,dispatch,82
DL00645,O00158,D129,V090,H02,2024-07-11 17:47:00,2024-07-12 22:44:12.693757,failed,6.06,2,0,2.77,13.29,1737.2115626166667,24,1440,1,1,C0620,business,2024-07-11 16:42:00,central,west,high,67.81,phone,0,46,central,consumer,2025-07-03 15:30:00,33.7,63.7,phone,active,north,fulltime,10,64.9,4.18,night,1,hybrid,west,2024-08-16 01:10:00,93.8,98472,inrepair,v2.0,1,South Link,south,dispatch,78
DL00646,O00707,D023,V100,H06,2024-11-10 06:33:00,2024-11-10 10:57:20.611848,ontime,8.31,0,0,4.38,4.79,264.3435308,4,240,1,0,C0156,parcel,2024-11-10 05:41:00,central,east,medium,95.62,app,0,26,east,sme,2025-03-02 03:25:00,59.6,32.3,web,active,east,fulltime,11,79.1,4.16,night,1,cargovan,east,2024-06-23 11:24:00,60.1,31876,active,v2.0,1,Airport Hub,airport,dispatch,71
DL00647,O00550,D067,V001,H02,2025-01-19 02:17:00,2025-01-19 23:38:11.164766,ontime,8.7,1,0,4.52,10.41,1281.1860794333334,24,1440,0,0,C0502,business,2025-01-18 23:42:00,central,riverside,medium,64.79,web,1,38,west,sme,2024-08-15 19:25:00,36.3,75.7,app,active,west,fulltime,11,77.0,4.84,morning,1,ev,north,2024-12-28 23:48:00,71.8,56928,active,v2.2,0,South Link,south,dispatch,78
DL00648,O00551,D143,V045,H02,2024-06-16 13:01:00,2024-06-16 16:08:30.294842,ontime,9.21,0,0,4.43,14.38,187.50491403333334,6,360,0,0,C0317,retail,2024-06-16 11:10:00,ctr,east,high,82.67,phone,0,19,south,consumer,2025-11-02 07:19:00,65.2,86.0,app,dormant,central,fulltime,6,68.5,4.14,night,1,ev,east,2025-08-10 04:56:00,88.0,190688,active,v2.2,0,South Link,south,dispatch,78
DL00649,O00110,D075,V073,H01,2024-08-23 13:10:00,2024-08-23 14:46:36.192013,ontime,9.4,1,0,5.0,12.55,96.60320021666666,4,240,0,0,C0446,passenger,2024-08-23 11:08:00,central,south,low,72.23,app,0,20,airport,sme,2025-08-15 06:20:00,65.9,37.5,partner api,dormant,airport,fulltime,13,99.0,3.62,evening,1,hybrid,airport,2024-05-28 05:33:00,,191353,active,v2.1,0,North Exchange,north,dispatch,82
DL00650,O00106,D097,V035,H01,2025-11-29 06:15:00,2025-11-29 11:03:53.803798,ontime,8.16,0,0,4.26,11.01,288.89672996666667,6,360,0,0,C0065,business,2025-11-29 05:06:00,east,riverside,low,68.37,app,0,44,ctr,consumer,2025-11-23 23:03:00,52.8,55.6,web,active,west,fulltime,2,79.1,4.48,flexible,1,cargovan,east,2025-07-03 09:34:00,83.6,73804,active,v2.0,0,North Exchange,north,dispatch,82
DL00651,O00107,D090,V022,H04,2024-11-14 01:39:00,2024-11-14 11:26:39.070895,delayed,6.01,1,0,3.71,9.58,587.6511815833333,2,120,1,0,C0205,medical,2024-11-13 23:39:00,riverside,ctr,low,182.35,app,0,62,central,consumer,2025-04-02 03:42:00,52.1,78.7,web,active,north,fulltime,8,58.0,3.78,morning,1,hybrid,south,2025-01-28 20:20:00,89.6,44499,scheduled,v2.1,0,West Gate,west,dispatch,69
DL00652,O00928,D129,V028,H07,2024-02-28 14:26:00,2024-02-29 12:02:52.158985,ontime,14.7,1,0,3.65,7.18,1296.8693164166666,24,1440,0,0,C0231,parcel,2024-02-28 12:16:00,south,airport,medium,60.36,app,0,28,central,sme,2025-02-13 18:02:00,69.4,18.9,app,active,north,fulltime,10,64.9,4.18,night,1,ev,east,2024-08-25 02:52:00,75.4,149698,active,v2.0,0,Riverside Hub,riverside,warehouse,66
DL00653,O00076,D043,V096,H04,2025-12-25 05:43:00,2025-12-25 15:29:42.609869,delayed,12.43,3,0,2.71,13.03,586.7101644833333,4,240,1,0,C0075,retail,2025-12-25 04:37:00,ctr,riverside,low,100.62,phone,0,43,central,consumer,2024-04-13 11:39:00,59.2,23.9,app,active,north,fulltime,13,80.3,4.6,evening,0,cargovan,east,2025-08-21 07:26:00,85.1,193315,inrepair,v2.0,1,West Gate,west,dispatch,69
DL00655,O01222,D156,V042,H08,2025-09-10 03:29:00,2025-09-10 12:38:01.772929,ontime,12.34,1,0,4.66,3.15,549.0295488166666,12,720,0,0,C0361,retail,2025-09-10 01:14:00,north,east,critical,105.79,phone,0,65,south,consumer,2024-01-11 17:19:00,59.6,49.3,web,active,south,fulltime,14,84.5,3.62,evening,1,ev,east,2025-06-21 07:06:00,80.5,215870,inrepair,v1.9,1,Midtown Relay,central,charging,63
DL00657,O00674,D145,V072,H01,2025-08-11 17:47:00,2025-08-12 09:13:33.120017,failed,14.98,2,0,1.95,17.49,926.5520002833333,2,120,1,1,C0235,passenger,2025-08-11 15:52:00,central,east,medium,65.56,web,0,35,airport,enterprise,2024-06-07 21:57:00,43.7,60.0,phone,active,north,fulltime,11,68.4,4.09,morning,1,cargovan,airport,2025-02-24 19:07:00,78.1,89109,inrepair,v2.1,1,North Exchange,north,dispatch,82
DL00658,O01123,D001,V073,H04,2024-01-31 07:38:00,2024-02-01 18:27:27.869371,failed,6.23,1,0,4.41,6.01,2089.4644895166666,24,1440,1,1,C0274,parcel,2024-01-31 06:20:00,south,west,high,98.07,app,1,66,riverside,sme,2025-04-22 14:49:00,66.0,68.3,phone,active,airport,fulltime,8,67.8,3.54,morning,1,hybrid,airport,2024-05-28 05:33:00,,191353,active,v2.1,0,West Gate,west,dispatch,69
